slug,event_timestamp,event_datetime,date,hour,minute,day_of_week,winner,winner_binary,volume,last_trade_price,best_bid,best_ask,spread,closed,btc_open,btc_close,btc_high,btc_low,btc_return,btc_volatility,btc_range,n_trades,n_unique_traders,total_trade_size,avg_trade_price,up_buy_pct,implied_prob_5min,implied_prob_4min,implied_prob_3min,implied_prob_2min,implied_prob_1min
btc-updown-5m-1771858800,1771858800,2026-02-23 15:00:00 UTC,2026-02-23,15,0,Monday,Down,0,151178.675248,0.01,,0.01,0.01,True,65928.15,65753.57,66091.09,65700.23,-0.00264803,0.00018323,0.00592858,2395,707,138081.4129,0.5521,0.3875,0.51,0.67,0.7121,0.55,0.07
btc-updown-5m-1771859100,1771859100,2026-02-23 15:05:00 UTC,2026-02-23,15,5,Monday,Up,1,142752.08701,0.999,0.99,1,0.01,True,65752.07,65855.01,65914.45,65736.74,0.00156558,0.00011294,0.00270273,2435,799,132523.0535,0.5612,0.455,0.52,0.5529,0.89,0.9395,0.93
btc-updown-5m-1771859400,1771859400,2026-02-23 15:10:00 UTC,2026-02-23,15,10,Monday,Up,1,147322.725811,0.999,0.99,1,0.01,True,65856.66,65958.25,66025.04,65854.04,0.00154259,0.00010349,0.00259655,2120,729,136975.5288,0.5677,0.4458,0.4963,0.83,0.93,0.59,0.95
btc-updown-5m-1771859700,1771859700,2026-02-23 15:15:00 UTC,2026-02-23,15,15,Monday,Up,1,124296.381265,0.99,0.99,1,0.01,True,65958.25,66012.84,66245.93,65919.45,0.00082764,0.00016713,0.0049498,1927,647,121547.1562,0.5716,0.4946,0.5031,0.5,0.55,0.94,0.99
btc-updown-5m-1771860000,1771860000,2026-02-23 15:20:00 UTC,2026-02-23,15,20,Monday,Down,0,141246.850958,0.01,0.36,0.37,0.01,True,65999.61,65933.01,66047.73,65874.51,-0.0010091,0.00012032,0.00262456,2657,760,127076.2637,0.5672,0.4279,0.49,0.4667,0.37,0.11,0.23
btc-updown-5m-1771860300,1771860300,2026-02-23 15:25:00 UTC,2026-02-23,15,25,Monday,Down,0,107381.435767,0.01,,0.01,0.01,True,65924.46,65806.54,65924.46,65750.0,-0.00178871,0.00010431,0.00264636,1538,675,99164.6049,0.5235,0.3635,0.49,0.23,0.15,0.05,0.01
btc-updown-5m-1771860600,1771860600,2026-02-23 15:30:00 UTC,2026-02-23,15,30,Monday,Down,0,103662.223085,0.78,0.79,0.8,0.01,True,65806.96,65798.47,65936.0,65757.9,-0.00012901,9.911e-05,0.0027064,2384,685,131326.0893,0.558,0.4346,0.5,0.43,0.43,0.48,0.65
btc-updown-5m-1771860900,1771860900,2026-02-23 15:35:00 UTC,2026-02-23,15,35,Monday,Up,1,133467.242538,0.99,0.99,1,0.01,True,65798.47,65827.01,65933.84,65775.9,0.00043375,9.168e-05,0.00240036,2065,788,125556.8789,0.5691,0.4785,0.5146,0.68,0.77,0.94,0.9
btc-updown-5m-1771861200,1771861200,2026-02-23 15:40:00 UTC,2026-02-23,15,40,Monday,Down,0,129866.579023,0.01,,0.01,0.01,True,65818.95,65794.14,65864.4,65709.62,-0.00037694,8.516e-05,0.0023516,2327,713,116808.8609,0.5603,0.3966,0.5,0.26,0.5347,0.32,0.37
btc-updown-5m-1771861500,1771861500,2026-02-23 15:45:00 UTC,2026-02-23,15,45,Monday,Up,1,136726.858388,0.99,0.99,1,0.01,True,65794.14,65808.08,65916.2,65782.66,0.00021187,0.00011758,0.00202966,2601,644,129140.1879,0.5727,0.4264,0.49,0.82,0.6,0.8,0.64
btc-updown-5m-1771861800,1771861800,2026-02-23 15:50:00 UTC,2026-02-23,15,50,Monday,Down,0,64206.531686,0.02,0.02,0.03,0.01,True,65811.96,65655.14,65836.84,65579.53,-0.00238285,0.00011117,0.00390978,2027,651,162340.2276,0.4036,0.4603,0.51,0.45,0.27,0.01,0.1271
btc-updown-5m-1771862100,1771862100,2026-02-23 15:55:00 UTC,2026-02-23,15,55,Monday,Up,1,133010.846363,0.999,0.99,1,0.01,True,65661.56,65660.1,65729.78,65646.31,-2.224e-05,7.706e-05,0.00127122,2230,676,120696.6014,0.5978,0.4242,0.51,0.56,0.55,0.73,0.95
btc-updown-5m-1771862400,1771862400,2026-02-23 16:00:00 UTC,2026-02-23,16,0,Monday,Down,0,128585.927129,0.01,,0.01,0.01,True,65652.23,65415.21,65689.98,65372.91,-0.00361024,0.00010923,0.00482954,2184,592,117929.0534,0.5515,0.3855,0.48,0.4767,0.37,0.39,0.01
btc-updown-5m-1771862700,1771862700,2026-02-23 16:05:00 UTC,2026-02-23,16,5,Monday,Up,1,192377.545246,0.99,0.99,1,0.01,True,65395.4,65415.24,65494.82,65295.35,0.00030339,0.00011274,0.00305021,3158,815,187702.4682,0.5526,0.4256,0.56,0.5021,0.27,0.2,0.52
btc-updown-5m-1771863000,1771863000,2026-02-23 16:10:00 UTC,2026-02-23,16,10,Monday,Down,0,119135.063042,0.01,,0.01,0.01,True,65423.23,65225.99,65562.0,65182.92,-0.00301483,0.0001355,0.00579427,2084,790,118468.094,0.5393,0.3589,0.55,0.9,0.72,0.42,0.03
btc-updown-5m-1771863300,1771863300,2026-02-23 16:15:00 UTC,2026-02-23,16,15,Monday,Up,1,99346.344168,0.999,0.999,1,0.001,True,65225.99,65491.58,65576.59,65225.99,0.00407184,0.00014663,0.00537516,1610,620,90881.1645,0.5521,0.4497,0.51,0.73,0.79,0.9592,0.99
btc-updown-5m-1771863600,1771863600,2026-02-23 16:20:00 UTC,2026-02-23,16,20,Monday,Down,0,148492.867487,0.01,,0.01,0.01,True,65484.09,65390.24,65564.58,65384.76,-0.00143317,0.0001065,0.00274601,2337,724,135606.6652,0.6063,0.4039,0.51,0.6,0.685,0.19,0.12
btc-updown-5m-1771863900,1771863900,2026-02-23 16:25:00 UTC,2026-02-23,16,25,Monday,Up,1,349332.13815,0.999,0.999,1,0.001,True,65390.24,65633.14,65659.33,65390.24,0.00371462,9.774e-05,0.00411514,1460,587,341719.5481,0.1294,0.4815,0.5,0.6,0.72,0.97,0.99
btc-updown-5m-1771864200,1771864200,2026-02-23 16:30:00 UTC,2026-02-23,16,30,Monday,Down,0,130691.089392,0.001,,0.01,0.01,True,65638.4,65494.63,65720.69,65486.85,-0.00219033,0.0001152,0.00356255,2247,722,117972.6054,0.5377,0.3894,0.4973,0.7,0.36,0.2772,0.0916
btc-updown-5m-1771864500,1771864500,2026-02-23 16:35:00 UTC,2026-02-23,16,35,Monday,Up,1,131564.359225,0.999,0.99,1,0.01,True,65475.24,65590.0,65641.2,65451.64,0.00175272,0.0001098,0.00289514,1826,709,122805.6474,0.551,0.5115,0.4805,0.6028,0.8,0.95,0.98
btc-updown-5m-1771864800,1771864800,2026-02-23 16:40:00 UTC,2026-02-23,16,40,Monday,Down,0,138584.793369,0.01,0.48,0.5,0.02,True,65585.52,65572.57,65633.31,65555.01,-0.00019745,8.058e-05,0.00119386,2308,516,126835.7008,0.5597,0.4697,0.4877,0.44,0.6337,0.55,0.72
btc-updown-5m-1771865100,1771865100,2026-02-23 16:45:00 UTC,2026-02-23,16,45,Monday,Down,0,98232.609412,0.01,,0.01,0.01,True,65572.57,65395.52,65603.17,65344.54,-0.00270006,0.0001261,0.00394418,1450,559,91057.0549,0.5194,0.3993,0.48,0.3489,0.1533,0.02,0.01
btc-updown-5m-1771865400,1771865400,2026-02-23 16:50:00 UTC,2026-02-23,16,50,Monday,Up,1,179367.34363,0.99,0.99,1,0.01,True,65387.27,65400.0,65473.99,65367.11,0.00019469,7.412e-05,0.00163457,2444,710,166109.5883,0.4956,0.4673,0.52,0.6,0.6328,0.76,0.9012
btc-updown-5m-1771865700,1771865700,2026-02-23 16:55:00 UTC,2026-02-23,16,55,Monday,Down,0,126525.35666,0.01,,0.01,0.01,True,65400.0,65364.65,65400.0,65307.78,-0.00054052,6.782e-05,0.00141009,1930,699,117616.7605,0.5365,0.4104,0.5,0.47,0.3855,0.09,0.02
btc-updown-5m-1771866000,1771866000,2026-02-23 17:00:00 UTC,2026-02-23,17,0,Monday,Up,1,159760.155637,0.99,0.11,0.12,0.01,True,65382.84,65408.85,65432.53,65312.84,0.00039781,8.255e-05,0.0018306,2672,714,146165.3397,0.5592,0.4319,0.5109,0.7,0.68,0.54,0.34
btc-updown-5m-1771866300,1771866300,2026-02-23 17:05:00 UTC,2026-02-23,17,5,Monday,Down,0,122350.780868,0.01,,0.01,0.01,True,65418.7,65358.99,65450.05,65328.69,-0.00091274,6.299e-05,0.00185513,2262,614,109729.5306,0.5414,0.3988,0.51,0.49,0.63,0.48,0.3184
btc-updown-5m-1771866600,1771866600,2026-02-23 17:10:00 UTC,2026-02-23,17,10,Monday,Down,0,127684.334221,0.01,,0.01,0.01,True,65343.0,65081.03,65378.75,65053.94,-0.00400915,0.00013714,0.00497085,2202,656,116090.4313,0.5468,0.4124,0.5,0.5024,0.4,0.38,0.0765
btc-updown-5m-1771866900,1771866900,2026-02-23 17:15:00 UTC,2026-02-23,17,15,Monday,Down,0,158274.951738,0.01,,0.01,0.01,True,65097.35,64788.47,65175.15,64788.47,-0.00474489,0.00014063,0.00594003,2480,792,145370.6438,0.5082,0.3883,0.53,0.665,0.66,0.348,0.11
btc-updown-5m-1771867200,1771867200,2026-02-23 17:20:00 UTC,2026-02-23,17,20,Monday,Down,0,156102.343898,0.01,0.01,0.02,0.01,True,64788.46,64746.15,64890.71,64700.0,-0.00065305,0.00013286,0.00294358,2918,769,138814.8,0.5662,0.3948,0.55,0.61,0.43,0.56,0.56
btc-updown-5m-1771867500,1771867500,2026-02-23 17:25:00 UTC,2026-02-23,17,25,Monday,Down,0,151713.235644,0.01,,0.01,0.01,True,64740.07,64579.25,64829.23,64579.25,-0.00248409,0.00012936,0.00386129,2462,733,138380.1443,0.5586,0.4021,0.52,0.54,0.52,0.6,0.05
btc-updown-5m-1771867800,1771867800,2026-02-23 17:30:00 UTC,2026-02-23,17,30,Monday,Down,0,150736.786424,0.01,,0.01,0.01,True,64576.13,64570.38,64684.65,64541.9,-8.904e-05,0.00010115,0.00221057,2677,755,139171.6973,0.5636,0.4281,0.55,0.45,0.55,0.67,0.9
btc-updown-5m-1771868100,1771868100,2026-02-23 17:35:00 UTC,2026-02-23,17,35,Monday,Down,0,130727.042429,0.01,,0.01,0.01,True,64573.97,64367.05,64612.31,64347.86,-0.00320439,0.00015317,0.0040953,2045,744,119024.1011,0.5771,0.3702,0.53,0.42,0.17,0.13,0.03
btc-updown-5m-1771868400,1771868400,2026-02-23 17:40:00 UTC,2026-02-23,17,40,Monday,Up,1,135099.478512,0.999,0.99,1,0.01,True,64378.04,64467.13,64657.8,64333.38,0.00138386,0.00012319,0.0050393,1802,800,126513.4344,0.5007,0.4234,0.58,0.76,0.979,0.888,0.96
btc-updown-5m-1771868700,1771868700,2026-02-23 17:45:00 UTC,2026-02-23,17,45,Monday,Down,0,143793.303297,0.001,,0.01,0.01,True,64477.47,64440.98,64554.99,64385.87,-0.00056593,0.00010628,0.00262293,2542,602,129332.3209,0.5875,0.3985,0.52,0.72,0.56,0.4,0.4268
btc-updown-5m-1771869000,1771869000,2026-02-23 17:50:00 UTC,2026-02-23,17,50,Monday,Up,1,153598.742838,0.999,0.77,0.8,0.03,True,64422.01,64488.45,64544.93,64154.78,0.00103132,0.00018219,0.00605616,2691,744,139539.298,0.5297,0.4601,0.51,0.53,0.1,0.37,0.8221
btc-updown-5m-1771869300,1771869300,2026-02-23 17:55:00 UTC,2026-02-23,17,55,Monday,Up,1,92101.742199,0.999,0.999,1,0.001,True,64497.54,64813.26,64813.26,64487.34,0.00489507,0.00012357,0.00505322,1402,590,85324.9696,0.5157,0.4551,0.5,0.7,0.81,0.98,0.99
btc-updown-5m-1771869600,1771869600,2026-02-23 18:00:00 UTC,2026-02-23,18,0,Monday,Down,0,75345.841912,0.15,0.44,0.45,0.01,True,64797.63,64798.18,64865.67,64670.41,8.49e-06,0.00011517,0.00301338,2296,760,125330.7811,0.5639,0.4294,0.47,0.28,0.22,0.1325,0.16
btc-updown-5m-1771869900,1771869900,2026-02-23 18:05:00 UTC,2026-02-23,18,5,Monday,Up,1,117639.953667,0.99,0.99,1,0.01,True,64789.44,64818.24,64864.21,64645.19,0.00044452,0.00010949,0.00338049,2352,712,128291.5683,0.54,0.4779,0.49,0.2952,0.1483,0.36,0.69
btc-updown-5m-1771870200,1771870200,2026-02-23 18:10:00 UTC,2026-02-23,18,10,Monday,Down,0,138896.577484,0.01,0.42,0.45,0.03,True,64826.0,64781.97,64841.39,64701.75,-0.0006792,0.00011868,0.00215407,2242,721,126902.7534,0.5482,0.4211,0.51,0.3523,0.27,0.53,0.06
btc-updown-5m-1771870500,1771870500,2026-02-23 18:15:00 UTC,2026-02-23,18,15,Monday,Down,0,115251.803265,0.01,,0.01,0.01,True,64789.11,64649.96,64804.59,64641.72,-0.00214774,9.487e-05,0.00251385,1844,620,107081.8979,0.5339,0.3997,0.5,0.4932,0.24,0.43,0.16
btc-updown-5m-1771870800,1771870800,2026-02-23 18:20:00 UTC,2026-02-23,18,20,Monday,Up,1,101609.846726,0.99,0.99,1,0.01,True,64649.96,64871.6,64913.37,64610.95,0.00342831,9.393e-05,0.00467781,1618,621,107009.3612,0.4885,0.4555,0.5108,0.64,0.6,0.8718,0.99
btc-updown-5m-1771871100,1771871100,2026-02-23 18:25:00 UTC,2026-02-23,18,25,Monday,Down,0,99218.283567,0.01,,0.01,0.01,True,64867.24,64818.83,64900.0,64784.95,-0.00074629,8.067e-05,0.00177362,1657,641,92541.5708,0.5727,0.4056,0.4926,0.48,0.2278,0.16,0.08
btc-updown-5m-1771871400,1771871400,2026-02-23 18:30:00 UTC,2026-02-23,18,30,Monday,Up,1,101114.704569,0.99,0.99,1,0.009,True,64824.81,64979.98,64979.98,64735.0,0.00239368,8.614e-05,0.00377911,2090,670,110648.3851,0.5915,0.4813,0.51,0.324,0.23,0.43,0.55
btc-updown-5m-1771871700,1771871700,2026-02-23 18:35:00 UTC,2026-02-23,18,35,Monday,Up,1,117192.686321,0.99,0.99,1,0.009,True,64962.03,65089.24,65179.32,64945.13,0.00195822,0.00011546,0.00360503,1737,677,113004.6181,0.5948,0.479,0.492,0.4804,0.91,0.9539,0.96
btc-updown-5m-1771872000,1771872000,2026-02-23 18:40:00 UTC,2026-02-23,18,40,Monday,Down,0,112281.489354,0.001,,0.01,0.01,True,65087.22,64891.99,65090.0,64881.28,-0.00299951,8.347e-05,0.00320677,1514,696,105013.1553,0.5488,0.3989,0.47,0.27,0.17,0.15,0.01
btc-updown-5m-1771872300,1771872300,2026-02-23 18:45:00 UTC,2026-02-23,18,45,Monday,Down,0,103933.752674,0.01,,0.01,0.01,True,64891.99,64816.99,64891.99,64740.4,-0.00115577,7.328e-05,0.00233604,1609,695,99149.0573,0.5978,0.3729,0.5,0.23,0.28,0.13,0.11
btc-updown-5m-1771872600,1771872600,2026-02-23 18:50:00 UTC,2026-02-23,18,50,Monday,Down,0,45716.011882,0.25,0.2,0.22,0.02,True,64816.99,64737.98,64816.99,64728.71,-0.00121897,6.635e-05,0.00136199,1688,615,97189.942,0.5891,0.4011,0.5472,0.3916,0.31,0.11,0.1721
btc-updown-5m-1771872900,1771872900,2026-02-23 18:55:00 UTC,2026-02-23,18,55,Monday,Down,0,143671.799553,0.001,0.01,0.02,0.01,True,64736.44,64635.49,64758.97,64588.46,-0.0015594,7.729e-05,0.00263391,1714,609,135870.9323,0.4245,0.4061,0.51,0.47,0.14,0.14,0.01
btc-updown-5m-1771873200,1771873200,2026-02-23 19:00:00 UTC,2026-02-23,19,0,Monday,Down,0,91995.109812,0.92,0.91,0.92,0.01,True,64640.07,64623.02,64752.44,64603.34,-0.00026377,8.062e-05,0.00230662,2200,758,126706.5361,0.5705,0.4059,0.5452,0.7654,0.9,0.72,0.93
btc-updown-5m-1771873500,1771873500,2026-02-23 19:05:00 UTC,2026-02-23,19,5,Monday,Up,1,104576.283662,0.99,0.99,1,0.01,True,64623.01,64778.21,64783.21,64623.01,0.00240162,8.372e-05,0.00247899,1514,625,98154.7084,0.5725,0.4908,0.5,0.7,0.93,0.97,0.98
btc-updown-5m-1771873800,1771873800,2026-02-23 19:10:00 UTC,2026-02-23,19,10,Monday,Down,0,89194.876994,0.34,0.5,0.51,0.01,True,64781.58,64698.0,64838.81,64693.99,-0.00129018,7.295e-05,0.00223551,2099,526,116308.1962,0.5687,0.3997,0.5,0.49,0.79,0.67,0.46
btc-updown-5m-1771874100,1771874100,2026-02-23 19:15:00 UTC,2026-02-23,19,15,Monday,Down,0,113828.099572,0.01,,0.01,0.01,True,64698.0,64625.21,64709.07,64580.28,-0.00112507,0.00010122,0.00199063,1689,617,105458.1126,0.541,0.3973,0.49,0.44,0.11,0.09,0.1193
btc-updown-5m-1771874400,1771874400,2026-02-23 19:20:00 UTC,2026-02-23,19,20,Monday,Down,0,64901.209786,0.01,,0.01,0.01,True,64626.76,64481.03,64669.53,64372.64,-0.00225495,0.00011322,0.00459392,1422,568,109437.2903,0.5192,0.4142,0.48,0.56,0.21,0.01,0.01
btc-updown-5m-1771874700,1771874700,2026-02-23 19:25:00 UTC,2026-02-23,19,25,Monday,Down,0,114310.46685,0.01,,0.01,0.01,True,64481.03,64463.84,64522.13,64440.79,-0.00026659,6.125e-05,0.00126146,2015,595,104461.468,0.5986,0.3747,0.55,0.5,0.55,0.66,0.4565
btc-updown-5m-1771875000,1771875000,2026-02-23 19:30:00 UTC,2026-02-23,19,30,Monday,Down,0,105244.390436,0.03,0.02,0.03,0.01,True,64463.84,64331.3,64537.83,64328.05,-0.00205604,8.917e-05,0.00325423,2136,561,127284.4202,0.5741,0.368,0.55,0.54,0.78,0.541,0.16
btc-updown-5m-1771875300,1771875300,2026-02-23 19:35:00 UTC,2026-02-23,19,35,Monday,Down,0,165731.986344,0.01,,0.01,0.01,True,64337.54,64144.88,64396.73,64093.79,-0.00299452,0.00012667,0.0047086,2623,633,154371.6177,0.5416,0.3908,0.55,0.6766,0.58,0.67,0.27
btc-updown-5m-1771875600,1771875600,2026-02-23 19:40:00 UTC,2026-02-23,19,40,Monday,Up,1,145571.350205,0.99,0.73,0.76,0.03,True,64165.14,64213.24,64355.84,64127.15,0.00074963,0.00012534,0.00356408,2139,763,135066.7283,0.5071,0.3918,0.61,0.8481,0.87,0.94,0.9
btc-updown-5m-1771875900,1771875900,2026-02-23 19:45:00 UTC,2026-02-23,19,45,Monday,Down,0,144122.707745,0.01,,0.01,0.01,True,64216.51,64165.77,64317.04,64098.65,-0.00079014,0.00011198,0.00340084,2473,660,132130.6988,0.5459,0.3801,0.54,0.8,0.73,0.52,0.51
btc-updown-5m-1771876200,1771876200,2026-02-23 19:50:00 UTC,2026-02-23,19,50,Monday,Up,1,109736.361323,0.99,0.99,1,0.01,True,64174.76,64250.63,64280.69,64129.05,0.00118224,9.112e-05,0.00236292,2100,625,131102.2238,0.5487,0.4457,0.55,0.49,0.7212,0.61,0.9107
btc-updown-5m-1771876500,1771876500,2026-02-23 19:55:00 UTC,2026-02-23,19,55,Monday,Up,1,119064.099443,0.99,0.99,1,0.01,True,64239.7,64295.1,64358.54,64239.7,0.0008624,6.797e-05,0.00184995,1746,682,123167.3886,0.5117,0.4645,0.5168,0.55,0.78,0.88,0.99
btc-updown-5m-1771876800,1771876800,2026-02-23 20:00:00 UTC,2026-02-23,20,0,Monday,Up,1,130601.667677,0.99,0.24,0.25,0.01,True,64290.33,64372.28,64376.86,64229.09,0.00127469,7.863e-05,0.00229848,2155,639,119348.5394,0.5358,0.4464,0.5247,0.53,0.63,0.22,0.1526
btc-updown-5m-1771877100,1771877100,2026-02-23 20:05:00 UTC,2026-02-23,20,5,Monday,Down,0,60392.694678,0.03,0.03,0.05,0.02,True,64372.28,64187.78,64372.28,64151.2,-0.00286614,7.863e-05,0.0034344,1294,623,91151.7325,0.5052,0.4088,0.5095,0.1848,0.1324,0.03,0.01
btc-updown-5m-1771877400,1771877400,2026-02-23 20:10:00 UTC,2026-02-23,20,10,Monday,Down,0,109359.510236,0.01,,0.01,0.01,True,64187.77,63961.55,64194.78,63930.93,-0.00352435,0.00013588,0.0041106,1774,575,158122.8404,0.3453,0.4312,0.5,0.3236,0.47,0.115,0.01
btc-updown-5m-1771877700,1771877700,2026-02-23 20:15:00 UTC,2026-02-23,20,15,Monday,Up,1,7999.851676,0.91,0.9,0.91,0.01,True,63948.65,64000.88,64100.0,63891.88,0.00081675,0.00011088,0.00325449,2320,690,139831.48,0.6169,0.4466,0.55,0.62,0.84,0.37,0.9086
btc-updown-5m-1771878000,1771878000,2026-02-23 20:20:00 UTC,2026-02-23,20,20,Monday,Up,1,116.752937,0.999,0.999,1,0.001,True,64000.88,64075.14,64169.16,63970.14,0.0011603,0.00012254,0.00310964,1896,658,170988.1637,0.4133,0.4647,0.5238,0.5619,0.56,0.6521,0.97
btc-updown-5m-1771878300,1771878300,2026-02-23 20:25:00 UTC,2026-02-23,20,25,Monday,Down,0,47.921566,0.07,0.04,0.05,0.01,True,64075.14,64004.36,64114.34,63953.27,-0.00110464,7.675e-05,0.00251377,1576,611,83899.5286,0.5912,0.3744,0.49,0.5174,0.68,0.21,0.06
btc-updown-5m-1771878600,1771878600,2026-02-23 20:30:00 UTC,2026-02-23,20,30,Monday,Up,1,5.960783,0.99,0.99,1,0.01,True,64008.85,64249.4,64270.01,64008.1,0.00375807,0.00011638,0.00409178,1079,429,86868.129,0.4565,0.4838,0.51,0.82,0.92,0.99,0.99
btc-updown-5m-1771878900,1771878900,2026-02-23 20:35:00 UTC,2026-02-23,20,35,Monday,Down,0,4.0,0.01,,0.01,0.01,True,64249.39,64227.61,64323.4,64182.01,-0.00033899,7.941e-05,0.00220064,1717,458,84454.6743,0.567,0.4391,0.5199,0.25,0.72,0.64,0.58
btc-updown-5m-1771879200,1771879200,2026-02-23 20:40:00 UTC,2026-02-23,20,40,Monday,Up,1,2.0,0.8,0.85,0.86,0.01,True,64241.01,64269.42,64269.42,64161.92,0.00044224,5.601e-05,0.00167339,1377,408,76103.7122,0.5837,0.4989,0.49,0.26,0.37,0.44,0.785
btc-updown-5m-1771879500,1771879500,2026-02-23 20:45:00 UTC,2026-02-23,20,45,Monday,Up,1,72.0,0.99,0.99,1,0.01,True,64276.02,64283.62,64300.0,64238.05,0.00011824,6.55e-05,0.00096381,1804,399,81602.6432,0.5844,0.4468,0.5,0.57,0.48,0.4934,0.59
btc-updown-5m-1771879800,1771879800,2026-02-23 20:50:00 UTC,2026-02-23,20,50,Monday,Up,1,62362.659105,0.94,0.98,0.99,0.01,True,64296.22,64403.85,64410.81,64238.05,0.00167397,9.326e-05,0.00268694,1418,488,86787.4934,0.5299,0.4725,0.49,0.48,0.94,0.94,0.93
btc-updown-5m-1771880100,1771880100,2026-02-23 20:55:00 UTC,2026-02-23,20,55,Monday,Up,1,118699.558805,0.99,0.99,1,0.01,True,64405.45,64473.14,64487.93,64355.42,0.001051,7.426e-05,0.00205743,1806,579,112430.0167,0.5687,0.5022,0.4724,0.48,0.4919,0.72,0.91
btc-updown-5m-1771880400,1771880400,2026-02-23 21:00:00 UTC,2026-02-23,21,0,Monday,Up,1,91801.263435,0.99,0.99,1,0.01,True,64459.7,64645.08,64675.47,64459.7,0.00287591,0.00010078,0.00334736,1542,513,95183.3521,0.5283,0.4948,0.4395,0.65,0.86,0.8,0.99
btc-updown-5m-1771880700,1771880700,2026-02-23 21:05:00 UTC,2026-02-23,21,5,Monday,Down,0,101120.042813,0.01,,0.01,0.01,True,64645.07,64517.21,64704.36,64505.19,-0.00197788,7.183e-05,0.00308098,1630,575,98266.1347,0.5678,0.4166,0.4221,0.43,0.6057,0.85,0.613
btc-updown-5m-1771881000,1771881000,2026-02-23 21:10:00 UTC,2026-02-23,21,10,Monday,Up,1,73069.575907,0.99,0.99,1,0.01,True,64517.2,64599.99,64626.67,64517.2,0.00128322,4.638e-05,0.00169676,1136,548,70512.6232,0.5894,0.4674,0.52,0.83,0.86,0.94,0.97
btc-updown-5m-1771881300,1771881300,2026-02-23 21:15:00 UTC,2026-02-23,21,15,Monday,Up,1,127584.879895,0.99,0.99,1,0.01,True,64600.0,64619.19,64642.0,64555.27,0.00029706,6.237e-05,0.00134257,2063,592,121500.0165,0.5908,0.4702,0.4701,0.46,0.49,0.3839,0.5801
btc-updown-5m-1771881600,1771881600,2026-02-23 21:20:00 UTC,2026-02-23,21,20,Monday,Down,0,103846.304039,0.001,,0.01,0.01,True,64619.19,64563.04,64644.8,64510.75,-0.00086894,5.688e-05,0.00207446,1601,541,95437.1619,0.5603,0.3823,0.5,0.6269,0.6565,0.35,0.07
btc-updown-5m-1771881900,1771881900,2026-02-23 21:25:00 UTC,2026-02-23,21,25,Monday,Down,0,94264.541395,0.01,,0.01,0.01,True,64563.05,64558.27,64600.0,64528.03,-7.404e-05,3.884e-05,0.00111472,1700,472,117481.4224,0.508,0.41,0.5,0.7,0.2949,0.33,0.3313
btc-updown-5m-1771882200,1771882200,2026-02-23 21:30:00 UTC,2026-02-23,21,30,Monday,Up,1,84027.279867,0.96,0.95,0.96,0.01,True,64558.26,64595.99,64599.72,64549.42,0.00058443,3.683e-05,0.00077914,1789,510,99872.4061,0.5542,0.4679,0.51,0.51,0.56,0.47,0.68
btc-updown-5m-1771882500,1771882500,2026-02-23 21:35:00 UTC,2026-02-23,21,35,Monday,Down,0,89521.420124,0.01,,0.01,0.01,True,64595.99,64542.44,64595.99,64530.83,-0.000829,3.993e-05,0.00100873,1308,561,85262.1745,0.5366,0.3823,0.5144,0.48,0.1258,0.11,0.1377
btc-updown-5m-1771882800,1771882800,2026-02-23 21:40:00 UTC,2026-02-23,21,40,Monday,Up,1,90181.007922,0.999,0.99,1,0.01,True,64542.44,64649.68,64783.54,64542.43,0.00166154,0.0001118,0.00373568,1014,453,85419.6392,0.4429,0.4527,0.5,0.8131,0.97,0.99,0.99
btc-updown-5m-1771883100,1771883100,2026-02-23 21:45:00 UTC,2026-02-23,21,45,Monday,Up,1,97902.076328,0.999,0.999,1,0.001,True,64649.67,64716.1,64723.13,64628.94,0.00102754,3.123e-05,0.00145693,1343,542,125546.5477,0.4684,0.4497,0.47,0.5065,0.58,0.8159,0.96
btc-updown-5m-1771883400,1771883400,2026-02-23 21:50:00 UTC,2026-02-23,21,50,Monday,Down,0,81155.354095,0.01,,0.01,0.01,True,64716.09,64596.16,64722.24,64596.15,-0.00185317,3.548e-05,0.00194836,1312,513,92309.2381,0.5105,0.436,0.5,0.5,0.39,0.0806,0.01
btc-updown-5m-1771883700,1771883700,2026-02-23 21:55:00 UTC,2026-02-23,21,55,Monday,Down,0,115933.593746,0.01,,0.01,0.01,True,64596.16,64580.66,64612.23,64555.16,-0.00023995,2.776e-05,0.00088349,1765,550,120786.5215,0.5341,0.3853,0.5223,0.54,0.54,0.5893,0.21
btc-updown-5m-1771884000,1771884000,2026-02-23 22:00:00 UTC,2026-02-23,22,0,Monday,Up,1,106062.420505,0.99,0.99,1,0.01,True,64580.66,64773.02,64776.4,64555.86,0.0029786,7.94e-05,0.00341495,1422,510,128993.0992,0.4228,0.436,0.52,0.49,0.38,0.97,0.99
btc-updown-5m-1771884300,1771884300,2026-02-23 22:05:00 UTC,2026-02-23,22,5,Monday,Up,1,140128.829453,0.99,0.99,1,0.01,True,64773.02,64932.86,64939.54,64753.88,0.00246769,0.00012868,0.00286632,2006,593,129802.3802,0.5677,0.5,0.5,0.58,0.4561,0.63,0.99
